TC_ID,API,FR,Category,Technique,Title,Method,Endpoint,Preconditions,Request_Headers,Request_Body,Expected_Status,Expected_Assertions,Oracle,SEC_Ref,Priority,Source,Audit_Label,Audit_Note,Tag,Bug_Ref,Why_AI_Missed
TC-A1-DOM-011,API-1,FR-03,DOM,EP,"POST /api/forgot-password | email = [""a@b.c""] (email la array)",POST,/api/forgot-password,User api.victim.23127060@test.local da ton tai,-,"{""email"":[""a@b.c""]}",400,body la JSON; co truong error,SPEC,-,P2,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-A1-DOM-012,API-1,FR-03,DOM,EP,POST /api/reset-password | email = api.victim.23127060@test.local (email dung chu token),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",200,body co message; login bang mat khau moi thanh cong; login bang mat khau cu that bai,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-A1-DOM-013,API-1,FR-03,DOM,EP,POST /api/reset-password | email = api.attacker.23127060@test.local (dung token cua user khac),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.attacker.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error,SPEC,SEC-07,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-04 -> SEC-07). Dung OTP cua tai khoan khac chinh la dieu SEC-07 + FR-03 quy dinh ('OTP chi hop le cho email da yeu cau'), khong phai SEC-04 (escape XSS).",@contract,-,
TC-A1-DOM-014,API-1,FR-03,DOM,EP,POST /api/reset-password | email = <thieu key> (thieu key email),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-015,API-1,FR-03,DOM,EP,POST /api/reset-password | email = - (email null),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":null,""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-016,API-1,FR-03,DOM,EP,POST /api/reset-password | resetToken = 0000 (token sai),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""0000"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-017,API-1,FR-03,DOM,EP,POST /api/reset-password | resetToken =  (token rong),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":"""",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-018,API-1,FR-03,DOM,EP,POST /api/reset-password | resetToken = <thieu key> (thieu token),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-019,API-1,FR-03,DOM,EP,POST /api/reset-password | resetToken = - (token null),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":null,""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-020,API-1,FR-03,DOM,BVA,POST /api/reset-password | resetToken = 123 (BVA - token 3 ky tu (duoi bien)),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""123"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error,SPEC(suy dien),-,P2,AI,INCOMPLETE,R6 - Ky vong 'do dai OTP duoi bien' KHONG duoc SRS phat bieu truc tiep; day la suy dien tu thong le. DA SUA: ghi ro Oracle = SPEC(suy dien) de nguoi cham phan biet duoc voi cac ky vong trich thang tu dac ta.,@contract,-,
TC-A1-DOM-021,API-1,FR-03,DOM,BVA,POST /api/reset-password | resetToken = 12345 (BVA - token 5 ky tu (tren bien)),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""12345"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error,SPEC(suy dien),-,P2,AI,INCOMPLETE,R6 - Ky vong 'do dai OTP tren bien' KHONG duoc SRS phat bieu truc tiep; day la suy dien tu thong le. DA SUA: ghi ro Oracle = SPEC(suy dien) de nguoi cham phan biet duoc voi cac ky vong trich thang tu dac ta.,@contract,-,
TC-A1-DOM-022,API-1,FR-03,DOM,EP,POST /api/reset-password | resetToken = ' OR '1'='1 (token chua SQLi),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""' OR '1'='1"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error,SPEC,SEC-05,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi -> SEC-05 (parameterized query), khong phai SEC-01 (luu mat khau plaintext).",@contract,-,
TC-A1-DOM-023,API-1,FR-03,DOM,EP,POST /api/reset-password | resetToken = 1234 (token sai kieu (number)),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":1234,""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-024,API-1,FR-03,DOM,EP,POST /api/reset-password | resetToken = {{oldResetToken}} (token cu sau khi xin token moi - phai het hieu luc),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{oldResetToken}}"",""newPassword"":""NewApi1234!""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P0,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@bug,A-04,
TC-A1-DOM-025,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword = NewApi1234! (mat khau manh hop le),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",200,body la JSON; khop schema thanh cong; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thanh cong nhung chi kiem 'khop schema'. Thieu khang dinh gia tri that su duoc luu dung. DA SUA: bo sung buoc doc lai tai nguyen va so khop gia tri vua gui.,@contract,-,
TC-A1-DOM-026,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword =  (mat khau rong),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""""}",400,body la JSON; co truong error,SPEC,-,P2,AI,INVALID,"R3 - Gan sai ma SEC (SEC-06 -> -). Do manh mat khau la yeu cau FR-01/FR-03, khong nam trong SEC-01..07. SEC-06 chi noi rieng ve truong role.",@bug,A-05,
TC-A1-DOM-027,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword = <thieu key> (thieu newPassword),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-028,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword = - (newPassword null),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":null}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-DOM-029,API-1,FR-03,DOM,BVA,POST /api/reset-password | newPassword = Ab1234! (BVA - 7 ky tu (duoi bien toi thieu 8)),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""Ab1234!""}",400,body la JSON; co truong error,SPEC,-,P2,AI,INVALID,"R3 - Gan sai ma SEC (SEC-06 -> -). Nhu tren: do dai mat khau la FR-01, khong phai ma SEC.",@bug,A-05,
TC-A1-DOM-030,API-1,FR-03,DOM,BVA,POST /api/reset-password | newPassword = Ab1234!x (BVA - dung 8 ky tu),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""Ab1234!x""}",200,body la JSON; khop schema thanh cong; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thanh cong nhung chi kiem 'khop schema'. Thieu khang dinh gia tri that su duoc luu dung. DA SUA: bo sung buoc doc lai tai nguyen va so khop gia tri vua gui.,@contract,-,
TC-A1-DOM-031,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword = abcd1234! (thieu chu hoa),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""abcd1234!""}",400,body la JSON; co truong error,SPEC,-,P2,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> -). Nhu tren: yeu cau co chu hoa la FR-01.,@bug,A-05,
TC-A1-DOM-032,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword = Abcdefgh! (thieu chu so),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""Abcdefgh!""}",400,body la JSON; co truong error,SPEC,-,P2,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> -). Nhu tren: yeu cau co chu so la FR-01.,@bug,A-05,
TC-A1-DOM-033,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword = 123456 (mat khau qua yeu pho bien),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""123456""}",400,body la JSON; co truong error,SPEC,-,P2,AI,INVALID,"R3 - Gan sai ma SEC (SEC-06 -> -). Nhu tren: mat khau yeu vi pham FR-01, khong phai ma SEC.",@bug,A-05,
TC-A1-DOM-034,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword = <script>alert(1)</script> (payload XSS lam mat khau),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""<script>alert(1)</script>""}",400,body la JSON; co truong error,SPEC,SEC-04,P2,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). Payload <script> -> SEC-04 (escape du lieu user nhap).,@contract,-,
TC-A1-DOM-035,API-1,FR-03,DOM,EP,POST /api/reset-password | newPassword = Api1234! (dat lai trung mat khau cu - SRS khong cam),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""Api1234!""}",200,reset thanh cong; SRS khong cam dat lai trung mat khau cu; login bang mat khau do phai thanh cong,SPEC,-,P2,AI,INVALID,"R3b - Ky vong 400 khong co can cu: SRS FR-01/FR-03 chi doi mat khau moi THOA DIEU KIEN DO MANH, khong he cam dat lai trung mat khau cu. AI ap mot chinh sach ma dac ta khong co. DA SUA: ky vong 200, va them khang dinh mat khau cu van dang nhap duoc (vi no chinh la mat khau moi).",@contract,-,
TC-A1-DOM-036,API-1,FR-03,DOM,BVA,POST /api/reset-password | newPassword = A1!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa (BVA - vuot do dai toi da 128),POST,/api/reset-password,Da goi forgot-password va co {{resetToken}},-,"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""A1!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-A1-STA-001,API-1,FR-03,STA,State Transition,Chuyen trang thai NONE -> USED (KHONG hop le),POST,/api/reset-password,Doi tuong dang o trang thai NONE. Chua goi forgot-password lan nao,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""resetToken"":""1234"",""newPassword"":""NewApi1234!""}",400,body.error co gia tri; mat khau KHONG doi,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-A1-STA-002,API-1,FR-03,STA,State Transition,Chuyen trang thai NONE -> ISSUED (hop le),POST,/api/forgot-password,Doi tuong dang o trang thai NONE. ,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local""}",200,token duoc tao va gui qua kenh ngoai band; KHONG tra trong response,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,A-01,
TC-A1-STA-003,API-1,FR-03,STA,State Transition,Chuyen trang thai ISSUED -> USED (hop le),POST,/api/reset-password,Doi tuong dang o trang thai ISSUED. ,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",200,reset_token bi xoa; login bang mat khau moi OK,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-A1-STA-004,API-1,FR-03,STA,State Transition,Chuyen trang thai USED -> USED (KHONG hop le),POST,/api/reset-password,Doi tuong dang o trang thai USED. Token da dung 1 lan,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""AnotherApi1234!""}",400,token dung 1 lan duy nhat,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-A1-STA-005,API-1,FR-03,STA,State Transition,Chuyen trang thai ISSUED -> ISSUED (hop le),POST,/api/forgot-password,"Doi tuong dang o trang thai ISSUED. Da co token, xin token moi",Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local""}",200,token cu phai bi vo hieu hoa,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,A-04,
TC-A1-STA-006,API-1,FR-03,STA,State Transition,Chuyen trang thai USED -> USED (dung lai OTP da dung - KHONG hop le),POST,/api/reset-password,Da reset mat khau thanh cong mot lan bang OTP nay,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",400,lan reset thu hai voi cung OTP phai bi tu choi; body co truong error,SPEC,-,P0,AI,INVALID,"R4 - Mau thuan noi tai: case danh dau chuyen trang thai HOP LE nhung lai ky vong 400. Ngoai ra 'EXPIRED' khong phai mot trang thai ma bo sinh dieu khien duoc: SUT khong luu thoi diem cap OTP nen khong the dua OTP ve trang thai het han qua API. DA SUA: doi thanh chuyen KHONG hop le ISSUED -> USED_TWICE (dung lai OTP da dung), la dieu SEC-07 quy dinh ro va kiem duoc hoan toan qua API.",@contract,-,
TC-A1-STA-007,API-1,FR-03,STA,State Transition,Chuyen trang thai LOCKED -> USED (hop le),POST,/api/reset-password,Doi tuong dang o trang thai LOCKED. Tai khoan dang bi khoa do login sai 3 lan,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""resetToken"":""{{resetToken}}"",""newPassword"":""NewApi1234!""}",200,"sau khi reset, login_attempts=0 va locked_until=NULL; login duoc ngay",SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,A-06,
TC-A1-STA-008,API-1,FR-03,STA,State Transition,Chuyen trang thai USED -> LOGIN_OLD (KHONG hop le),POST,/api/login,Doi tuong dang o trang thai USED. Da reset mat khau thanh cong,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""password"":""Api1234!""}",401,mat khau cu khong con dung duoc,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-A1-STA-009,API-1,FR-03,STA,State Transition,Chuyen trang thai USED -> LOGIN_NEW (hop le),POST,/api/login,Doi tuong dang o trang thai USED. Da reset mat khau thanh cong,Authorization: Bearer {{token_user}},"{""email"":""api.victim.23127060@test.local"",""password"":""NewApi1234!""}",200,tra ve token JWT; body KHONG chua truong password,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,A-07,
TC-A1-SEC-001,API-1,FR-03,SEC,SQL Injection,[SEC-05] SQLi qua truong email cua forgot-password,POST,/api/forgot-password,SUT da seed,-,"{""email"":""' OR '1'='1' --""}",400,response KHONG chua truong password (du plaintext hay hash); mat khau khong duoc luu plaintext,SPEC,SEC-05,P0,AI,INVALID,"R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi la vi pham SEC-05 (parameterized query), khong phai SEC-01 (luu mat khau plaintext).",@contract,-,
