TC_ID,API,FR,Category,Technique,Title,Method,Endpoint,Preconditions,Request_Headers,Request_Body,Expected_Status,Expected_Assertions,Oracle,SEC_Ref,Priority,Source,Audit_Label,Audit_Note,Tag,Bug_Ref,Why_AI_Missed
TC-C3-DOM-011,API-3,FR-15,DOM,EP,POST /api/products | price = 150000 (giá hợp lệ),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",201,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-012,API-3,FR-15,DOM,EP,POST /api/products | price = -1000 (giá âm),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":-1000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,C-06,
TC-C3-DOM-013,API-3,FR-15,DOM,BVA,POST /api/products | price = 0 (BVA - giá bằng 0),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":0,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@bug,C-06,
TC-C3-DOM-014,API-3,FR-15,DOM,BVA,POST /api/products | price = 1 (BVA - giá 1 (biên dưới hợp lệ)),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":1,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",201,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-015,API-3,FR-15,DOM,EP,POST /api/products | price = khong-phai-so (giá sai kiểu (string)),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":""khong-phai-so"",""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,C-06,
TC-C3-DOM-016,API-3,FR-15,DOM,EP,POST /api/products | price = - (giá null),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":null,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@bug,C-06,
TC-C3-DOM-017,API-3,FR-15,DOM,EP,POST /api/products | price = <thieu key> (thiếu key price),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@bug,C-06,
TC-C3-DOM-018,API-3,FR-15,DOM,BVA,POST /api/products | price = 999999999999999 (BVA - giá vượt giới hạn),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":999999999999999,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-C3-DOM-019,API-3,FR-15,DOM,EP,POST /api/products | price = 150000.55 (giá có phần thập phân),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000.55,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",201,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-021,API-3,FR-15,DOM,EP,POST /api/products | category_id = 999999 (danh mục không tồn tại - khóa ngoại không được kiểm tra),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":999999}",400,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,C-10,
TC-C3-DOM-022,API-3,FR-15,DOM,EP,POST /api/products | category_id = -1 (category_id am),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":-1}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@bug,C-10,
TC-C3-DOM-023,API-3,FR-15,DOM,EP,POST /api/products | category_id = abc (category_id sai kiểu),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":""abc""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-C3-DOM-024,API-3,FR-15,DOM,EP,POST /api/products | category_id = - (category_id null (không bắt buộc)),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":null}",201,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-026,API-3,FR-15,DOM,EP,POST /api/products | imageUrl = javascript:alert('23127060') (URL scheme nguy hiem),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""javascript:alert('23127060')"",""category_id"":1}",400,body là JSON; có trường error,SPEC,SEC-06,P0,AI,,,@contract,-,
TC-C3-DOM-027,API-3,FR-15,DOM,EP,POST /api/products | imageUrl = ../../etc/passwd (path traversal trong imageUrl),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""../../etc/passwd"",""category_id"":1}",400,body là JSON; có trường error,SPEC,SEC-06,P2,AI,,,@contract,-,
TC-C3-DOM-028,API-3,FR-15,DOM,EP,POST /api/products | imageUrl = khong-phai-url (chuỗi không phải URL),POST,/api/products,"Đã login bằng tài khoản admin, có {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""khong-phai-url"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-C3-DOM-029,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = 1 (id tồn tại),PUT,/api/products/1,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",200,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-030,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = 999999 (id không tồn tại - phải trả 404),PUT,/api/products/999999,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",404,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,C-07,
TC-C3-DOM-031,API-3,FR-15,DOM,BVA,PUT /api/products/:id | id = 0 (BVA - id = 0),PUT,/api/products/0,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",404,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-C3-DOM-032,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = -1 (id am),PUT,/api/products/-1,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-C3-DOM-033,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = abc (id không phải số),PUT,/api/products/abc,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-C3-DOM-034,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = 1%20OR%201=1 (SQLi trong path param),PUT,/api/products/1%20OR%201=1,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,SEC-01,P0,AI,,,@contract,-,
TC-C3-DOM-035,API-3,FR-15,DOM,EP,PUT /api/products/:id | description = <thieu key> (PUT không gửi description - KHÔNG được ghi đè thành null),PUT,/api/products/:id,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""imageUrl"":""https://example.com/b.png"",""category_id"":1}",200,GET lại sản phẩm: description phải giữ nguyên giá trị cũ,SPEC,-,P0,AI,,,@bug,C-09,
TC-C3-DOM-036,API-3,FR-15,DOM,EP,PUT /api/products/:id | description = Mo ta moi 23127060 (cap nhat mo ta),PUT,/api/products/:id,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""description"":""Mo ta moi 23127060"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",200,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-037,API-3,FR-15,DOM,EP,PUT /api/products/:id | description = <img src=x onerror=alert('23127060')> (stored XSS trong mô tả (FE dùng dangerouslySetInnerHTML)),PUT,/api/products/:id,Sản phẩm id=1 tồn tại,Authorization: Bearer {{token_admin}},"{""name"":""SP Đã Sửa 23127060"",""price"":180000,""description"":""<img src=x onerror=alert('23127060')>"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",400,body là JSON; có trường error,SPEC,SEC-06,P0,AI,,,@bug,C-11,
TC-C3-DOM-038,API-3,FR-15,DOM,EP,DELETE /api/products/:id | id = 3 (xóa sản phẩm tồn tại),DELETE,/api/products/3,Sản phẩm id=3 tồn tại,Authorization: Bearer {{token_admin}},-,200,GET lại id=3 phải trả 404,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-039,API-3,FR-15,DOM,EP,DELETE /api/products/:id | id = 999999 (xóa id không tồn tại - phải 404),DELETE,/api/products/999999,Sản phẩm id=3 tồn tại,Authorization: Bearer {{token_admin}},-,404,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,C-08,
TC-C3-DOM-040,API-3,FR-15,DOM,EP,DELETE /api/products/:id | id = 3 (xóa lần thứ 2 cùng id),DELETE,/api/products/3,Sản phẩm id=3 tồn tại,Authorization: Bearer {{token_admin}},-,404,body là JSON; có trường error,SPEC,-,P2,AI,,,@bug,C-08,
TC-C3-DOM-041,API-3,FR-15,DOM,EP,DELETE /api/products/:id | id = 1 (xóa sản phẩm đang nằm trong đơn hàng - phải chặn hoặc soft delete),DELETE,/api/products/1,Sản phẩm id=3 tồn tại,Authorization: Bearer {{token_admin}},-,409,body là JSON; có trường error,SPEC,-,P0,AI,,,@contract,-,
TC-C3-DOM-042,API-3,FR-15,DOM,EP,GET /api/products | search = Laptop (từ khóa bình thường),GET,/api/products?search=Laptop,DB đã seed sản phẩm,-,-,200,trả về mảng; mỗi phần tử có name chứa 'Laptop',SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-043,API-3,FR-15,DOM,EP,GET /api/products | search =  (từ khóa rỗng - trả về tất cả),GET,/api/products?search=,DB đã seed sản phẩm,-,-,200,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-044,API-3,FR-15,DOM,EP,GET /api/products | search = KhongTonTai23127060 (không có kết quả - phải trả mảng rỗng chứ không lỗi),GET,/api/products?search=KhongTonTai23127060,DB đã seed sản phẩm,-,-,200,body là mảng rỗng [],SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-045,API-3,FR-15,DOM,EP,GET /api/products | search = %27 (1 dấu nháy đơn làm vỡ câu SQL),GET,/api/products?search=%27,DB đã seed sản phẩm,-,-,400,không trả 500; không trả HTML,SPEC,SEC-01,P0,AI,,,@bug,C-02,
TC-C3-DOM-046,API-3,FR-15,DOM,EP,GET /api/products | search = %25%27%20OR%20%271%27%3D%271 (SQLi OR 1=1 - lấy toàn bộ sản phẩm),GET,/api/products?search=%25%27%20OR%20%271%27%3D%271,DB đã seed sản phẩm,-,-,400,body là JSON; có trường error,SPEC,SEC-01,P0,AI,,,@bug,C-02,
TC-C3-DOM-047,API-3,FR-15,DOM,EP,GET /api/products | search = %25%27%20UNION%20SELECT%20id%2Cemail%2Cp (SQLi UNION đọc bảng users),GET,/api/products?search=%25%27%20UNION%20SELECT%20id%2Cemail%2Cpassword%2C1%2C1%2C1%20FROM%20users--,DB đã seed sản phẩm,-,-,400,response KHÔNG chứa email hoặc password của user,SPEC,SEC-01,P0,AI,,,@bug,C-02,
TC-C3-DOM-048,API-3,FR-15,DOM,EP,GET /api/products | search = a%27%3B%20DROP%20TABLE%20products-- (SQLi stacked query DROP TABLE),GET,/api/products?search=a%27%3B%20DROP%20TABLE%20products--,DB đã seed sản phẩm,-,-,400,bảng products vẫn còn; GET /api/products sau đó vẫn hoạt động,SPEC,SEC-01,P0,AI,,,@bug,C-02,
TC-C3-DOM-049,API-3,FR-15,DOM,EP,GET /api/products | search = %3Cscript%3Ealert(1)%3C%2Fscript%3E (reflected XSS trong từ khóa),GET,/api/products?search=%3Cscript%3Ealert(1)%3C%2Fscript%3E,DB đã seed sản phẩm,-,-,200,response không echo lại thẻ script chưa escape,SPEC,SEC-06,P2,AI,,,@contract,-,
TC-C3-DOM-050,API-3,FR-15,DOM,BVA,GET /api/products | search = aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa (BVA - từ khóa rất dài),GET,/api/products?search=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DB đã seed sản phẩm,-,-,200,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-051,API-3,FR-15,DOM,EP,GET /api/products/:id | id = 1 (id lẻ - price phải là number),GET,/api/products/1,SUT đã seed,-,-,200,typeof price === 'number',SPEC,-,P1,AI,,,@contract,-,
TC-C3-DOM-052,API-3,FR-15,DOM,EP,GET /api/products/:id | id = 2 (id chẵn - price bị chuyển thành string),GET,/api/products/2,SUT đã seed,-,-,200,typeof price === 'number' (hiện tại là string),SPEC,-,P0,AI,,,@bug,C-05,
TC-C3-DOM-053,API-3,FR-15,DOM,EP,GET /api/products/:id | id = 999999 (id không tồn tại - phải 404 chứ không phải 200 {}),GET,/api/products/999999,SUT đã seed,-,-,404,status 404; body có trường error,SPEC,-,P0,AI,,,@bug,C-04,
TC-C3-STA-001,API-3,FR-15,STA,State Transition,Chuyển trạng thái NOT_EXIST -> CREATED (hợp lệ),POST,/api/products,Đối tượng đang ở trạng thái NOT_EXIST. ,Authorization: Bearer {{token_admin}},"{""name"":""SP STA 23127060"",""price"":100000,""category_id"":1}",201,trả 201 kèm Location hoặc id; GET lại thấy sản phẩm,SPEC,-,P0,AI,,,@bug,C-12,
TC-C3-STA-002,API-3,FR-15,STA,State Transition,Chuyển trạng thái CREATED -> UPDATED (hợp lệ),PUT,/api/products/{{newProductId}},Đối tượng đang ở trạng thái CREATED. ,Authorization: Bearer {{token_admin}},"{""name"":""SP STA 23127060 v2"",""price"":120000}",200,trạng thái sau khi gọi = UPDATED,SPEC,-,P1,AI,,,@contract,-,
TC-C3-STA-003,API-3,FR-15,STA,State Transition,Chuyển trạng thái UPDATED -> DELETED (hợp lệ),DELETE,/api/products/{{newProductId}},Đối tượng đang ở trạng thái UPDATED. ,Authorization: Bearer {{token_admin}},{},200,trạng thái sau khi gọi = DELETED,SPEC,-,P1,AI,,,@contract,-,
TC-C3-STA-004,API-3,FR-15,STA,State Transition,Chuyển trạng thái DELETED -> READ (KHÔNG hợp lệ),GET,/api/products/{{newProductId}},Đối tượng đang ở trạng thái DELETED. ,Authorization: Bearer {{token_user}},{},404,"phải 404, không được trả 200 với body rỗng",SPEC,-,P0,AI,,,@bug,C-04,
TC-C3-STA-005,API-3,FR-15,STA,State Transition,Chuyển trạng thái DELETED -> UPDATED (KHÔNG hợp lệ),PUT,/api/products/{{newProductId}},Đối tượng đang ở trạng thái DELETED. ,Authorization: Bearer {{token_admin}},"{""name"":""Hoi sinh 23127060"",""price"":1}",404,không được sửa sản phẩm đã xóa,SPEC,-,P0,AI,,,@bug,C-07,
TC-C3-STA-006,API-3,FR-15,STA,State Transition,Chuyển trạng thái DELETED -> DELETED (KHÔNG hợp lệ),DELETE,/api/products/{{newProductId}},Đối tượng đang ở trạng thái DELETED. ,Authorization: Bearer {{token_admin}},{},404,xóa lần 2 phải 404,SPEC,-,P0,AI,,,@bug,C-08,
TC-C3-STA-007,API-3,FR-15,STA,State Transition,Chuyển trạng thái CREATED -> CREATED_DUPLICATE (KHÔNG hợp lệ),POST,/api/products,Đối tượng đang ở trạng thái CREATED. Tạo trùng tên sản phẩm,Authorization: Bearer {{token_admin}},"{""name"":""SP STA 23127060"",""price"":100000,""category_id"":1}",409,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-C3-STA-008,API-3,FR-15,STA,State Transition,Chuyển trạng thái CREATED -> IN_SEARCH (hợp lệ),GET,/api/products?search=SP%20STA%2023127060,Đối tượng đang ở trạng thái CREATED. ,Authorization: Bearer {{token_user}},{},200,sản phẩm vừa tạo xuất hiện trong kết quả tìm kiếm,SPEC,-,P1,AI,,,@contract,-,
TC-C3-STA-009,API-3,FR-15,STA,State Transition,Chuyển trạng thái DELETED -> IN_SEARCH (KHÔNG hợp lệ),GET,/api/products?search=SP%20STA%2023127060,Đối tượng đang ở trạng thái DELETED. ,Authorization: Bearer {{token_user}},{},200,sản phẩm đã xóa KHÔNG còn trong kết quả tìm kiếm,SPEC,-,P1,AI,,,@contract,-,
TC-C3-SEC-001,API-3,FR-15,SEC,SQL Injection,[SEC-01] UNION SELECT đọc bảng users qua ?search,GET,/api/products?search=%25%27%20UNION%20SELECT%20id%2Cemail%2Cpassword%2C1%2C1%2C1%20FROM%20users--,SUT da seed,-,-,400,response KHÔNG chứa email/password của user; không trả 500,SPEC,SEC-01,P0,AI,,,@bug,C-02,
TC-C3-SEC-002,API-3,FR-15,SEC,SQL Injection,[SEC-01] Stacked query DROP TABLE qua ?search,GET,/api/products?search=a%27%3B%20DROP%20TABLE%20products--,SUT da seed,-,-,400,bảng products vẫn tồn tại sau khi gọi,SPEC,SEC-01,P0,AI,,,@bug,C-02,
TC-C3-SEC-003,API-3,FR-15,SEC,Information Disclosure,[SEC-02] Lỗi SQL không được trả về HTML kèm thông điệp DB,GET,/api/products?search=%27--,SUT da seed,-,-,400,Content-Type application/json; body không chứa <h1>Database Error,SPEC,SEC-02,P0,AI,,,@bug,C-03,
TC-C3-SEC-004,API-3,FR-15,SEC,Information Disclosure,[SEC-02] Response sản phẩm không lộ trường nội bộ khi bật cờ debug,GET,/api/products/1?debug=true,SUT da seed,-,-,200,"không có trường cost_price, internal_note, created_by hay tương tự",SPEC,SEC-02,P0,AI,,,@contract,-,
TC-C3-SEC-005,API-3,FR-15,SEC,Missing Authentication,[SEC-03] Tạo sản phẩm KHÔNG kèm token,POST,/api/products,SUT da seed,-,"{""name"":""Hacked 23127060"",""price"":1,""category_id"":1}",401,sản phẩm KHÔNG được tạo; kiểm tra bằng GET /api/products?search=Hacked,SPEC,SEC-03,P0,AI,,,@bug,C-01,
TC-C3-SEC-006,API-3,FR-15,SEC,Missing Authentication,[SEC-03] Sửa sản phẩm KHÔNG kèm token,PUT,/api/products/1,SUT da seed,-,"{""name"":""Hacked 23127060"",""price"":1}",401,trả 403 khi token hợp lệ nhưng role != 'admin'; hành động admin KHÔNG được thực hiện,SPEC,SEC-03,P0,AI,,,@bug,C-01,
TC-C3-SEC-007,API-3,FR-15,SEC,Missing Authentication,[SEC-03] Xóa sản phẩm KHÔNG kèm token,DELETE,/api/products/2,SUT da seed,-,{},401,sản phẩm id=2 vẫn còn sau khi gọi,SPEC,SEC-03,P0,AI,,,@bug,C-01,
TC-C3-SEC-008,API-3,FR-15,SEC,Broken JWT,[SEC-03] Token sai chữ ký khi tạo sản phẩm,POST,/api/products,SUT da seed,Authorization: Bearer abc.def.ghi23127060,"{""name"":""SP token sai"",""price"":1000,""category_id"":1}",403,trả 403 khi token hợp lệ nhưng role != 'admin'; hành động admin KHÔNG được thực hiện,SPEC,SEC-03,P0,AI,,,@bug,C-01,
TC-C3-SEC-009,API-3,FR-15,SEC,IDOR,[SEC-04] User thường sửa sản phẩm của hệ thống,PUT,/api/products/1,SUT da seed,Authorization: Bearer {{token_user}},"{""name"":""User sua 23127060"",""price"":1}",403,payload HTML/script không được lưu thô; server trả về bản đã escape hoặc từ chối (4xx),SPEC,SEC-04,P0,AI,,,@bug,C-01,
TC-C3-SEC-010,API-3,FR-15,SEC,Privilege Escalation,[SEC-05] User thường (role=user) tạo sản phẩm,POST,/api/products,SUT da seed,Authorization: Bearer {{token_user}},"{""name"":""User tạo 23127060"",""price"":5000,""category_id"":1}",403,chỉ role=admin mới được tạo sản phẩm,SPEC,SEC-05,P0,AI,,,@bug,C-01,
