TC_ID,API,FR,Category,Technique,Title,Method,Endpoint,Preconditions,Request_Headers,Request_Body,Expected_Status,Expected_Assertions,Oracle,SEC_Ref,Priority,Source,Audit_Label,Audit_Note,Tag,Bug_Ref,Why_AI_Missed
TC-C3-DOM-016,API-3,FR-15,DOM,EP,POST /api/products | price = - (gia null),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":null,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@bug,C-06,
TC-C3-DOM-017,API-3,FR-15,DOM,EP,POST /api/products | price = <thieu key> (thieu key price),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@bug,C-06,
TC-C3-DOM-018,API-3,FR-15,DOM,BVA,POST /api/products | price = 999999999999999 (BVA - gia vuot gioi han),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":999999999999999,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-C3-DOM-019,API-3,FR-15,DOM,EP,POST /api/products | price = 150000.55 (gia co phan thap phan),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000.55,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":1}",201,body la JSON; khop schema thanh cong; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thanh cong nhung chi kiem 'khop schema'. Thieu khang dinh gia tri that su duoc luu dung. DA SUA: bo sung buoc doc lai tai nguyen va so khop gia tri vua gui.,@contract,-,
TC-C3-DOM-021,API-3,FR-15,DOM,EP,POST /api/products | category_id = 999999 (danh muc khong ton tai - khoa ngoai khong duoc kiem tra),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":999999}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P0,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@bug,C-10,
TC-C3-DOM-022,API-3,FR-15,DOM,EP,POST /api/products | category_id = -1 (category_id am),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":-1}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@bug,C-10,
TC-C3-DOM-023,API-3,FR-15,DOM,EP,POST /api/products | category_id = abc (category_id sai kieu),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":""abc""}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-C3-DOM-024,API-3,FR-15,DOM,EP,POST /api/products | category_id = - (category_id null (khong bat buoc)),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""https://example.com/a.png"",""category_id"":null}",201,body la JSON; khop schema thanh cong; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thanh cong nhung chi kiem 'khop schema'. Thieu khang dinh gia tri that su duoc luu dung. DA SUA: bo sung buoc doc lai tai nguyen va so khop gia tri vua gui.,@contract,-,
TC-C3-DOM-026,API-3,FR-15,DOM,EP,POST /api/products | imageUrl = javascript:alert('23127060') (URL scheme nguy hiem),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""javascript:alert('23127060')"",""category_id"":1}",400,body la JSON; co truong error,SPEC,SEC-04,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). URL scheme javascript: la vector XSS khi render -> SEC-04.,@contract,-,
TC-C3-DOM-027,API-3,FR-15,DOM,EP,POST /api/products | imageUrl = ../../etc/passwd (path traversal trong imageUrl),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""../../etc/passwd"",""category_id"":1}",400,body la JSON; co truong error,SPEC,-,P2,AI,INVALID,"R3 - Gan sai ma SEC (SEC-06 -> -). Path traversal trong imageUrl khong duoc bat ky ma SEC-01..07 nao phu. Van la test hop le, de SEC_Ref = '-'.",@contract,-,
TC-C3-DOM-028,API-3,FR-15,DOM,EP,POST /api/products | imageUrl = khong-phai-url (chuoi khong phai URL),POST,/api/products,"Da login bang tai khoan admin, co {{token_admin}}",Authorization: Bearer {{token_admin}},"{""name"":""SP Test 23127060"",""price"":150000,""description"":""San pham kiem thu"",""imageUrl"":""khong-phai-url"",""category_id"":1}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-C3-DOM-029,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = 1 (id ton tai),PUT,/api/products/1,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",200,body la JSON; khop schema thanh cong; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thanh cong nhung chi kiem 'khop schema'. Thieu khang dinh gia tri that su duoc luu dung. DA SUA: bo sung buoc doc lai tai nguyen va so khop gia tri vua gui.,@contract,-,
TC-C3-DOM-030,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = 999999 (id khong ton tai - phai tra 404),PUT,/api/products/999999,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",404,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P0,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@bug,C-07,
TC-C3-DOM-031,API-3,FR-15,DOM,BVA,PUT /api/products/:id | id = 0 (BVA - id = 0),PUT,/api/products/0,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",404,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-C3-DOM-032,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = -1 (id am),PUT,/api/products/-1,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-C3-DOM-033,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = abc (id khong phai so),PUT,/api/products/abc,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",400,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@contract,-,
TC-C3-DOM-034,API-3,FR-15,DOM,EP,PUT /api/products/:id | id = 1%20OR%201=1 (SQLi trong path param),PUT,/api/products/1%20OR%201=1,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""description"":""Da cap nhat"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",400,body la JSON; co truong error,SPEC,SEC-05,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-01 -> SEC-05). SQLi trong path param -> SEC-05.,@contract,-,
TC-C3-DOM-035,API-3,FR-15,DOM,EP,PUT /api/products/:id | description = <thieu key> (PUT khong gui description - KHONG duoc ghi de thanh null),PUT,/api/products/:id,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""imageUrl"":""https://example.com/b.png"",""category_id"":1}",200,GET lai san pham: description phai giu nguyen gia tri cu,SPEC,-,P0,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@bug,C-09,
TC-C3-DOM-036,API-3,FR-15,DOM,EP,PUT /api/products/:id | description = Mo ta moi 23127060 (cap nhat mo ta),PUT,/api/products/:id,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""description"":""Mo ta moi 23127060"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",200,body la JSON; khop schema thanh cong; VA doc lai tai nguyen de xac nhan gia tri luu dung bang gia tri da gui,SPEC,-,P1,AI,INCOMPLETE,R8 - Case thanh cong nhung chi kiem 'khop schema'. Thieu khang dinh gia tri that su duoc luu dung. DA SUA: bo sung buoc doc lai tai nguyen va so khop gia tri vua gui.,@contract,-,
TC-C3-DOM-037,API-3,FR-15,DOM,EP,PUT /api/products/:id | description = <img src=x onerror=alert('23127060')> (stored XSS trong mo ta (FE dung dangerouslySetInnerHTML)),PUT,/api/products/:id,San pham id=1 ton tai,Authorization: Bearer {{token_admin}},"{""name"":""SP Da Sua 23127060"",""price"":180000,""description"":""<img src=x onerror=alert('23127060')>"",""imageUrl"":""https://example.com/b.png"",""category_id"":1}",400,body la JSON; co truong error,SPEC,SEC-04,P0,AI,INVALID,R3 - Gan sai ma SEC (SEC-06 -> SEC-04). Stored XSS qua description -> SEC-04.,@bug,C-11,
TC-C3-DOM-038,API-3,FR-15,DOM,EP,DELETE /api/products/:id | id = 3 (xoa san pham ton tai),DELETE,/api/products/3,San pham id=3 ton tai,Authorization: Bearer {{token_admin}},-,200,GET lai id=3 phai tra 404,SPEC,-,P1,AI,VALID,"Buoc, du lieu va ky vong deu doi chieu duoc voi SRS; assertion da cu the; chay doc lap duoc sau khi _setup chay xong.",@contract,-,
TC-C3-DOM-039,API-3,FR-15,DOM,EP,DELETE /api/products/:id | id = 999999 (xoa id khong ton tai - phai 404),DELETE,/api/products/999999,San pham id=3 ton tai,Authorization: Bearer {{token_admin}},-,404,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P0,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@bug,C-08,
TC-C3-DOM-040,API-3,FR-15,DOM,EP,DELETE /api/products/:id | id = 3 (xoa lan thu 2 cung id),DELETE,/api/products/3,San pham id=3 ton tai,Authorization: Bearer {{token_admin}},-,404,body la JSON; co truong error; VA doc lai tai nguyen sau khi goi de xac nhan du lieu KHONG bi thay doi,SPEC,-,P2,AI,INCOMPLETE,R7 - Case tu choi mot thao tac GHI nhung chi kiem 'co truong error'. Thieu phan quan trong nhat: chung minh THAO TAC DA KHONG XAY RA. Mot API tra 400 roi van ghi vao CSDL se pass case nay. DA SUA: bo sung buoc doc lai tai nguyen sau khi goi.,@bug,C-08,
TC-C3-DOM-041,API-3,FR-15,DOM,EP,DELETE /api/products/:id (xoa san pham vat thu do _setup tao ra),DELETE,/api/products/{{newProductId}},San pham id=3 ton tai,Authorization: Bearer {{token_admin}},-,200,body co message; GET lai san pham do sau khi xoa KHONG duoc tra ve du lieu (bug C-04 tra 200 {}),SPEC,-,P0,AI,INVALID,"R2 - Ky vong 409 khong co can cu: SRS FR-15 chi noi 'Admin co the Them/Xem/Sua/Xoa san pham', khong he dat rang buoc khoa ngoai giua san pham va don hang. AI suy dien tu kinh nghiem CSDL. DA SUA: ky vong 200 (xoa thanh cong) va bo sung khang dinh san pham thuc su bien mat.",@contract,C-08,
