TC_ID,API,FR,Category,Technique,Title,Method,Endpoint,Preconditions,Request_Headers,Request_Body,Expected_Status,Expected_Assertions,Oracle,SEC_Ref,Priority,Source,Audit_Label,Audit_Note,Tag,Bug_Ref,Why_AI_Missed
TC-B2-DOM-011,API-2,FR-08,DOM,EP,POST /api/checkout | items = <thieu key> (thiếu items - server hiện bỏ qua hoàn toàn),POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""total_amount"":200000,""shipping_address"":""123 Nguyen Van Cu, Q5, TP.HCM""}",400,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,B-04,
TC-B2-DOM-012,API-2,FR-08,DOM,BVA,"POST /api/checkout | items = [{""product_id"":1,""quantity"":0}] (BVA - số lượng 0)",POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":0}],""total_amount"":200000,""shipping_address"":""123 Nguyen Van Cu, Q5, TP.HCM""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-013,API-2,FR-08,DOM,EP,"POST /api/checkout | items = [{""product_id"":1,""quantity"":-5}] (số lượng âm (có thể sinh tiền âm))",POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":-5}],""total_amount"":200000,""shipping_address"":""123 Nguyen Van Cu, Q5, TP.HCM""}",400,body là JSON; có trường error,SPEC,-,P0,AI,,,@contract,-,
TC-B2-DOM-014,API-2,FR-08,DOM,BVA,"POST /api/checkout | items = [{""product_id"":1,""quantity"":1}] (BVA - số lượng 1 (biên dưới hợp lệ))",POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":1}],""total_amount"":200000,""shipping_address"":""123 Nguyen Van Cu, Q5, TP.HCM""}",201,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-B2-DOM-015,API-2,FR-08,DOM,EP,"POST /api/checkout | items = [{""product_id"":999999,""quantity"":1}] (sản phẩm không tồn tại)",POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":999999,""quantity"":1}],""total_amount"":200000,""shipping_address"":""123 Nguyen Van Cu, Q5, TP.HCM""}",404,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-016,API-2,FR-08,DOM,EP,"POST /api/checkout | items = [{""product_id"":1,""quantity"":100000}] (vuot ton kho)",POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":100000}],""total_amount"":200000,""shipping_address"":""123 Nguyen Van Cu, Q5, TP.HCM""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-017,API-2,FR-08,DOM,EP,POST /api/checkout | items = khong-phai-array (items sai kiểu),POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":""khong-phai-array"",""total_amount"":200000,""shipping_address"":""123 Nguyen Van Cu, Q5, TP.HCM""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-018,API-2,FR-08,DOM,EP,"POST /api/checkout | shipping_address = 123 Nguyen Van Cu, Q5, TP.HCM (địa chỉ hợp lệ)",POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":2}],""total_amount"":200000,""shipping_address"":""123 Nguyen Van Cu, Q5, TP.HCM""}",201,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-B2-DOM-019,API-2,FR-08,DOM,EP,POST /api/checkout | shipping_address =  (địa chỉ rỗng),POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":2}],""total_amount"":200000,""shipping_address"":""""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@bug,B-12,
TC-B2-DOM-020,API-2,FR-08,DOM,EP,POST /api/checkout | shipping_address = - (địa chỉ null - hiện vẫn tạo được đơn),POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":2}],""total_amount"":200000,""shipping_address"":null}",400,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,B-12,
TC-B2-DOM-021,API-2,FR-08,DOM,EP,POST /api/checkout | shipping_address = <thieu key> (thiếu địa chỉ),POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":2}],""total_amount"":200000}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@bug,B-12,
TC-B2-DOM-022,API-2,FR-08,DOM,EP,POST /api/checkout | shipping_address = <script>alert('23127060')</script> (payload XSS trong dia chi),POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":2}],""total_amount"":200000,""shipping_address"":""<script>alert('23127060')</script>""}",400,body là JSON; có trường error,SPEC,SEC-06,P2,AI,,,@contract,-,
TC-B2-DOM-023,API-2,FR-08,DOM,BVA,POST /api/checkout | shipping_address = A123456789A123456789A123456789A123456789 (BVA - địa chỉ vượt 255 ký tự),POST,/api/checkout,"Đã login, có {{token_user}}, giỏ hàng có 1 sản phẩm",Authorization: Bearer {{token_user}},"{""items"":[{""product_id"":1,""quantity"":2}],""total_amount"":200000,""shipping_address"":""A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A123456789A1""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-024,API-2,FR-08,DOM,Decision Table,"POST /api/apply-coupon | code = SAVE10 (Decision table T1 - mã % hợp lệ, đủ điều kiện)",POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000,""user_id"":""{{userId}}""}",200,discount_amount = 50000 (10% của 500000) theo công thức SRS FR-09,SPEC,-,P0,AI,,,@bug,B-05,
TC-B2-DOM-025,API-2,FR-08,DOM,Decision Table,POST /api/apply-coupon | code = BIGBUY (Decision table T2 - mã số tiền cố định),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""BIGBUY"",""total_amount"":500000,""user_id"":""{{userId}}""}",200,discount_amount = 50000,SPEC,-,P1,AI,,,@contract,-,
TC-B2-DOM-026,API-2,FR-08,DOM,Decision Table,POST /api/apply-coupon | code = EXPIRED (Decision table T3 - mã hết hạn),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""EXPIRED"",""total_amount"":500000,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,B-08,
TC-B2-DOM-027,API-2,FR-08,DOM,Decision Table,POST /api/apply-coupon | code = VIP100 (Decision table T4 - mã fixed còn lượt dùng (max 2 lượt/user). Không có coupon is_active=0 nào được seed nên dòng T4 gốc (mã bị vô hiệu hóa) không kiểm được qua API - xem report/01_api_selection.md),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""VIP100"",""total_amount"":500000,""user_id"":""{{userId}}""}",200,discount_amount = 100000,SPEC,-,P1,AI,,,@contract,-,
TC-B2-DOM-028,API-2,FR-08,DOM,Decision Table,POST /api/apply-coupon | code = KHONGCOMA23127060 (Decision table T5 - mã không tồn tại),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""KHONGCOMA23127060"",""total_amount"":500000,""user_id"":""{{userId}}""}",404,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-029,API-2,FR-08,DOM,EP,POST /api/apply-coupon | code =  (mã rỗng),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":"""",""total_amount"":500000,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-030,API-2,FR-08,DOM,EP,POST /api/apply-coupon | code = <thieu key> (thiếu code),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""total_amount"":500000,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-031,API-2,FR-08,DOM,EP,POST /api/apply-coupon | code = ' OR '1'='1 (SQLi trong mã giảm giá),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""' OR '1'='1"",""total_amount"":500000,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,SEC-01,P0,AI,,,@contract,-,
TC-B2-DOM-032,API-2,FR-08,DOM,EP,POST /api/apply-coupon | code = perc10 (mã viết thường - hành vi phải nhất quán với spec),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""perc10"",""total_amount"":500000,""user_id"":""{{userId}}""}",200,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-B2-DOM-033,API-2,FR-08,DOM,BVA,POST /api/apply-coupon | total_amount = 299999 (BVA - dưới min_order_amount 300000 của SAVE10 đúng 1 đồng),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":299999,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-034,API-2,FR-08,DOM,BVA,POST /api/apply-coupon | total_amount = 300000 (BVA - BẰNG đúng min_order_amount 300000 (lỗi biên > thay vì >=)),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":300000,""user_id"":""{{userId}}""}",200,phải được áp mã vì điều kiện là >= min_order_amount,SPEC,-,P0,AI,,,@bug,B-06,
TC-B2-DOM-035,API-2,FR-08,DOM,BVA,POST /api/apply-coupon | total_amount = 300001 (BVA - trên min_order_amount 300000 đúng 1 đồng),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":300001,""user_id"":""{{userId}}""}",200,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-B2-DOM-036,API-2,FR-08,DOM,EP,POST /api/apply-coupon | total_amount = -200000 (tong tien am),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":-200000,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@contract,-,
TC-B2-DOM-037,API-2,FR-08,DOM,EP,POST /api/apply-coupon | total_amount = 10000 (đơn 10k nhỏ hơn số tiền giảm - final_amount không được âm),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":10000,""user_id"":""{{userId}}""}",400,body là JSON; có trường error,SPEC,-,P0,AI,,,@contract,-,
TC-B2-DOM-038,API-2,FR-08,DOM,EP,POST /api/apply-coupon | user_id = {{userId}} (user_id của chính mình),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000,""user_id"":""{{userId}}""}",200,body là JSON; khớp schema thành công,SPEC,-,P1,AI,,,@contract,-,
TC-B2-DOM-039,API-2,FR-08,DOM,EP,POST /api/apply-coupon | user_id = 99999 (user_id của người khác - server phải lấy từ JWT),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000,""user_id"":99999}",403,body là JSON; có trường error,SPEC,SEC-04,P0,AI,,,@bug,B-07,
TC-B2-DOM-040,API-2,FR-08,DOM,EP,POST /api/apply-coupon | user_id = <thieu key> (thiếu user_id - bypass kiểm tra hạn mức sử dụng),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000}",401,body là JSON; có trường error,SPEC,-,P0,AI,,,@bug,B-07,
TC-B2-DOM-041,API-2,FR-08,DOM,EP,POST /api/apply-coupon | user_id = - (user_id null),POST,/api/apply-coupon,"Coupon SAVE10 (percent 10, min 300000), BIGBUY (fixed 50000, min 500000), VIP100 (fixed 100000, min 300000, max 2 lượt), EXPIRED (percent 20, min 100000, hết hạn 2020-01-01) đã có sẵn từ database.js",Authorization: Bearer {{token_user}},"{""code"":""SAVE10"",""total_amount"":500000,""user_id"":null}",400,body là JSON; có trường error,SPEC,-,P2,AI,,,@bug,B-07,
TC-B2-STA-001,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> confirmed (hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái pending. ,Authorization: Bearer {{token_admin}},"{""status"":""confirmed""}",200,trạng thái sau khi gọi = confirmed,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-002,API-2,FR-08,STA,State Transition,Chuyển trạng thái confirmed -> shipping (hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái confirmed. ,Authorization: Bearer {{token_admin}},"{""status"":""shipping""}",200,trạng thái sau khi gọi = shipping,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-003,API-2,FR-08,STA,State Transition,Chuyển trạng thái shipping -> delivered (hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái shipping. ,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",200,trạng thái sau khi gọi = delivered,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-004,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> canceled (hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái pending. ,Authorization: Bearer {{token_user}},{},200,trạng thái sau khi gọi = canceled,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-005,API-2,FR-08,STA,State Transition,Chuyển trạng thái confirmed -> canceled (hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái confirmed. ,Authorization: Bearer {{token_user}},{},200,trạng thái sau khi gọi = canceled,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-006,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> shipping (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái pending. Nhảy cóc trạng thái,Authorization: Bearer {{token_admin}},"{""status"":""shipping""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-007,API-2,FR-08,STA,State Transition,Chuyển trạng thái pending -> delivered (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái pending. ,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-008,API-2,FR-08,STA,State Transition,Chuyển trạng thái confirmed -> pending (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái confirmed. Lùi trạng thái,Authorization: Bearer {{token_admin}},"{""status"":""pending""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-009,API-2,FR-08,STA,State Transition,Chuyển trạng thái confirmed -> delivered (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái confirmed. ,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-010,API-2,FR-08,STA,State Transition,Chuyển trạng thái shipping -> pending (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái shipping. ,Authorization: Bearer {{token_admin}},"{""status"":""pending""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-011,API-2,FR-08,STA,State Transition,Chuyển trạng thái shipping -> confirmed (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái shipping. ,Authorization: Bearer {{token_admin}},"{""status"":""confirmed""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-012,API-2,FR-08,STA,State Transition,Chuyển trạng thái shipping -> canceled (KHÔNG hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái shipping. ,Authorization: Bearer {{token_user}},{},400,đơn đang giao KHÔNG được tự hủy bởi khách hàng,SPEC,-,P0,AI,,,@bug,B-09,
TC-B2-STA-013,API-2,FR-08,STA,State Transition,Chuyển trạng thái delivered -> shipping (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái delivered. ,Authorization: Bearer {{token_admin}},"{""status"":""shipping""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-014,API-2,FR-08,STA,State Transition,Chuyển trạng thái delivered -> canceled (KHÔNG hợp lệ),PUT,/api/orders/{{orderId}}/cancel,Đối tượng đang ở trạng thái delivered. ,Authorization: Bearer {{token_user}},{},400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-015,API-2,FR-08,STA,State Transition,Chuyển trạng thái delivered -> delivered (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái delivered. Trạng thái cuối - không đổi được nữa,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
TC-B2-STA-016,API-2,FR-08,STA,State Transition,Chuyển trạng thái canceled -> delivered (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái canceled. ,Authorization: Bearer {{token_admin}},"{""status"":""delivered""}",400,đơn đã hủy TUYỆT ĐỐI không được chuyển sang đã giao,SPEC,-,P0,AI,,,@bug,B-10,
TC-B2-STA-017,API-2,FR-08,STA,State Transition,Chuyển trạng thái canceled -> confirmed (KHÔNG hợp lệ),PUT,/api/admin/orders/{{orderId}}/status,Đối tượng đang ở trạng thái canceled. ,Authorization: Bearer {{token_admin}},"{""status"":""confirmed""}",400,body.error chứa Invalid state transition; trạng thái KHÔNG đổi,SPEC,-,P1,AI,,,@contract,-,
